,FCFPS,ROIC
2010-09,-5.26,0
2011-09,-7.54,0
2012-09,-1.28,0
2013-09,-4.6,0
2014-09,-4.75,0
2015-09,2.21,0
2016-09,-0.15,0
2017-09,2.88,0
2018-09,2.02,0
2019-09,0.59,0
TTM,0.0,0
