,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,27.59
1,1,1,1,2010-12,-1.63,29.96
2,2,2,2,2011-12,-16.98,25.66
3,3,3,3,2012-12,10.77,17.38
4,4,4,4,2013-12,-5.09,0.05
5,5,5,5,2014-12,1.97,-1.77
6,6,6,6,2015-12,9.63,-27.07
7,7,7,7,2016-12,-7.79,-34.75
8,8,8,8,2017-12,-0.27,-11.98
9,9,9,9,2018-12,-0.27,-86.26
10,10,10,10,TTM,0.0,-151.91
