,FCFPS,ROIC
2010-06,0.0,0.0
2011-06,0.0,0.0
2012-06,0.0,0.0
2013-06,0.0,0.0
2014-06,0.0,15.38
2015-06,0.0,4.3
2016-06,0.4,0.68
2017-06,0.7,-5.64
2018-06,1.14,-7.09
2019-06,1.63,-54.66
TTM,0.0,-12.95
