,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,6.96
1,1,1,2010-12,-1.73,4.58
2,2,2,2011-12,-1.19,5.24
3,3,3,2012-12,1.51,9.11
4,4,4,2013-12,1.78,5.09
5,5,5,2014-12,1.98,5.68
6,6,6,2015-12,1.99,4.89
7,7,7,2016-12,1.95,5.04
8,8,8,2017-12,2.19,4.72
9,9,9,2018-12,2.38,4.41
10,10,10,TTM,0.0,3.59
