,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,1.43,5.84
1,1,1,2011-12,0.8,2.86
2,2,2,2012-12,0.95,4.75
3,3,3,2013-12,1.41,8.05
4,4,4,2014-12,1.71,12.22
5,5,5,2015-12,1.96,22.31
6,6,6,2016-12,2.55,20.36
7,7,7,2017-12,2.7,27.05
8,8,8,2018-12,4.29,18.18
9,9,9,2019-12,5.2,16.95
10,10,10,TTM,0.0,16.95
