,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,1.72
1,1,1,1,2010-12,1.13,3.33
2,2,2,2,2011-12,-3.91,8.51
3,3,3,3,2012-12,2.43,6.93
4,4,4,4,2013-12,3.74,9.74
5,5,5,5,2014-12,2.84,10.15
6,6,6,6,2015-12,0.54,2.34
7,7,7,7,2016-12,3.35,2.11
8,8,8,8,2017-12,0.65,1.77
9,9,9,9,2018-12,0.38,0.44
10,10,10,10,TTM,0.0,-9.41
